SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,19,목,ARP3,ARP1,L,L1724,D,15:50,N,0.8156205
2019,9,19,목,ARP3,ARP4,L,L1803,A,9:55,N,0.74836576
2019,9,19,목,ARP4,ARP3,L,L1803,D,9:00,N,0.8757447
2019,9,19,목,ARP3,ARP7,L,L1931,A,7:30,N,0.8170355
2019,9,19,목,ARP7,ARP3,L,L1931,D,6:40,N,0.93327713
2019,9,19,목,ARP6,ARP3,J,J1961,A,21:30,N,0.69342524
2019,9,19,목,ARP3,ARP6,J,J1961,D,20:25,Y,0.3069777
2019,9,19,목,ARP3,ARP1,L,L1715,A,14:00,N,0.93105674
2019,9,19,목,ARP1,ARP3,L,L1715,D,12:50,N,0.88359886
2019,9,19,목,ARP3,ARP1,L,L1725,A,16:25,N,0.77534866
2019,9,19,목,ARP1,ARP3,L,L1725,D,15:15,N,0.80457246
2019,9,19,목,ARP4,ARP3,L,L1804,A,15:50,N,0.92253006
2019,9,19,목,ARP3,ARP4,L,L1804,D,14:45,N,0.7879579
2019,9,19,목,ARP7,ARP3,L,L1932,A,19:00,N,0.862787
2019,9,19,목,ARP3,ARP7,L,L1932,D,18:10,N,0.7440127
2019,9,19,목,ARP3,ARP10,M,M1361,A,11:25,N,0.77219284
2019,9,19,목,ARP10,ARP3,M,M1361,D,9:50,N,0.5491093
2019,9,19,목,ARP1,ARP3,L,L1716,A,13:25,N,0.7967684
2019,9,19,목,ARP3,ARP1,L,L1716,D,12:15,N,0.6218366
2019,9,19,목,ARP1,ARP3,L,L1726,A,17:30,N,0.71684706
2019,9,19,목,ARP3,ARP1,L,L1726,D,16:20,N,0.6968459
2019,9,19,목,ARP3,ARP4,L,L1805,A,11:05,N,0.93223166
2019,9,19,목,ARP4,ARP3,L,L1805,D,10:05,N,0.8248651
2019,9,19,목,ARP3,ARP10,M,M1363,A,18:10,N,0.85617644
2019,9,19,목,ARP10,ARP3,M,M1363,D,16:50,N,0.61507696
2019,9,19,목,ARP3,ARP1,L,L1717,A,14:30,N,0.93480396
2019,9,19,목,ARP1,ARP3,L,L1717,D,13:20,N,0.7723925
2019,9,19,목,ARP3,ARP1,L,L1727,A,18:35,N,0.7893435
2019,9,19,목,ARP4,ARP3,L,L1806,A,19:05,N,0.6951366
2019,9,19,목,ARP3,ARP4,L,L1806,D,18:05,N,0.67152286
2019,9,19,목,ARP1,ARP3,L,L1718,A,13:55,N,0.8062961
2019,9,19,목,ARP3,ARP1,L,L1718,D,12:45,N,0.8040083
2019,9,19,목,ARP1,ARP3,L,L1727,D,17:25,N,0.75033855
2019,9,19,목,ARP3,ARP4,L,L1807,A,17:30,N,0.815508
2019,9,19,목,ARP4,ARP3,L,L1807,D,16:25,N,0.6274998
2019,9,19,목,ARP1,ARP4,B,B1850,A,21:00,N,0.59520984
2019,9,19,목,ARP4,ARP1,B,B1850,D,20:05,Y,0.38228106
2019,9,19,목,ARP1,ARP5,J,J1607,A,13:10,N,0.80484563
2019,9,19,목,ARP5,ARP1,J,J1607,D,12:10,Y,0.45345885
2019,9,19,목,ARP5,ARP1,J,J1608,A,14:50,N,0.7949985
2019,9,19,목,ARP1,ARP5,J,J1608,D,13:50,Y,0.4144016
2019,9,19,목,ARP9,ARP1,J,J1334,A,9:40,N,0.7665734
2019,9,19,목,ARP1,ARP9,J,J1334,D,8:40,N,0.5643391
2019,9,19,목,ARP1,ARP5,J,J1609,A,16:30,N,0.7159304
2019,9,19,목,ARP5,ARP1,J,J1609,D,15:30,Y,0.38383192
2019,9,19,목,ARP8,ARP1,A,A1703,A,10:30,N,0.849306
2019,9,19,목,ARP1,ARP8,A,A1703,D,9:35,N,0.7688029
2019,9,19,목,ARP5,ARP1,J,J1610,A,18:10,N,0.73674905
2019,9,19,목,ARP1,ARP5,J,J1610,D,17:10,Y,0.41368264
2019,9,19,목,ARP1,ARP8,A,A1704,A,11:55,N,0.8190687
2019,9,19,목,ARP8,ARP1,A,A1704,D,11:00,N,0.64627516
2019,9,19,목,ARP8,ARP1,A,A1707,A,16:50,N,0.8254263
2019,9,19,목,ARP1,ARP8,A,A1707,D,16:00,N,0.5707195
2019,9,19,목,ARP9,ARP1,J,J1336,A,18:10,N,0.6858085
2019,9,19,목,ARP1,ARP9,J,J1336,D,17:10,Y,0.41008383
2019,9,19,목,ARP1,ARP5,J,J1611,A,19:50,N,0.7073839
2019,9,19,목,ARP5,ARP1,J,J1611,D,18:50,Y,0.33285624
2019,9,19,목,ARP1,ARP8,A,A1708,A,18:10,N,0.53273666
2019,9,19,목,ARP8,ARP1,A,A1708,D,17:20,N,0.58005655
2019,9,19,목,ARP5,ARP1,J,J1612,A,21:05,N,0.7260499
2019,9,19,목,ARP1,ARP5,J,J1612,D,20:05,Y,0.45394504
2019,9,19,목,ARP1,ARP9,J,J1337,A,19:50,N,0.6116309
2019,9,19,목,ARP9,ARP1,J,J1337,D,18:50,Y,0.49989516
2019,9,19,목,ARP12,ARP1,J,J1634,A,7:50,N,0.87613845
2019,9,19,목,ARP1,ARP12,J,J1634,D,6:50,N,0.6417623
2019,9,19,목,ARP9,ARP1,A,A1733,A,13:30,N,0.91736054
2019,9,19,목,ARP1,ARP9,A,A1733,D,12:35,N,0.87991905
2019,9,19,목,ARP4,ARP1,B,B1851,A,7:50,N,0.68707734
2019,9,19,목,ARP1,ARP4,B,B1851,D,6:50,N,0.73743474
2019,9,19,목,ARP1,ARP12,J,J1635,A,9:25,N,0.86443156
2019,9,19,목,ARP12,ARP1,J,J1635,D,8:25,N,0.5636949
2019,9,19,목,ARP1,ARP9,A,A1734,A,15:00,N,0.793401
2019,9,19,목,ARP9,ARP1,A,A1734,D,14:05,N,0.52287614
2019,9,19,목,ARP5,ARP1,B,B1891,A,8:10,N,0.7209001
2019,9,19,목,ARP1,ARP5,B,B1891,D,7:10,N,0.7175558
2019,9,19,목,ARP9,ARP1,A,A1735,A,17:15,N,0.8262019
2019,9,19,목,ARP1,ARP9,A,A1735,D,16:20,N,0.5802468
2019,9,19,목,ARP12,ARP1,J,J1636,A,19:30,N,0.7975896
2019,9,19,목,ARP1,ARP12,J,J1636,D,18:30,Y,0.36399925
2019,9,19,목,ARP1,ARP9,A,A1736,A,18:45,N,0.613871
2019,9,19,목,ARP9,ARP1,A,A1736,D,17:50,N,0.5006185
2019,9,19,목,ARP1,ARP5,B,B1892,A,13:35,N,0.6422888
2019,9,19,목,ARP5,ARP1,B,B1892,D,12:35,N,0.5632524
2019,9,19,목,ARP11,ARP1,J,J1538,A,16:45,N,0.80982625
2019,9,19,목,ARP1,ARP11,J,J1538,D,15:50,Y,0.43604922
2019,9,19,목,ARP1,ARP12,J,J1637,A,21:05,N,0.80484235
2019,9,19,목,ARP12,ARP1,J,J1637,D,20:05,N,0.56811404
2019,9,19,목,ARP5,ARP1,B,B1893,A,15:15,N,0.5090054
2019,9,19,목,ARP1,ARP5,B,B1893,D,14:15,Y,0.48763293
2019,9,19,목,ARP1,ARP11,J,J1539,A,18:20,N,0.7985284
2019,9,19,목,ARP11,ARP1,J,J1539,D,17:25,Y,0.40002608
2019,9,19,목,ARP1,ARP5,B,B1894,A,21:00,N,0.5521291
2019,9,19,목,ARP5,ARP1,B,B1894,D,20:00,Y,0.40716934
2019,9,19,목,ARP1,ARP5,J,J1605,A,9:50,N,0.837355
2019,9,19,목,ARP5,ARP1,J,J1605,D,8:50,N,0.70823526
2019,9,19,목,ARP5,ARP1,J,J1606,A,11:30,N,0.83066595
2019,9,19,목,ARP1,ARP5,J,J1606,D,10:30,N,0.56170607
2019,9,19,목,ARP1,ARP2,B,B1816,A,15:55,N,0.59765494
2019,9,19,목,ARP2,ARP1,B,B1816,D,15:00,Y,0.35189593
2019,9,19,목,ARP2,ARP1,J,J1108,A,10:05,N,0.9341368
2019,9,19,목,ARP1,ARP2,J,J1108,D,9:00,N,0.63868064
2019,9,19,목,ARP2,ARP1,J,J1114,A,13:05,N,0.88760954
2019,9,19,목,ARP1,ARP2,J,J1114,D,12:00,N,0.6338472
2019,9,19,목,ARP1,ARP2,J,J1127,A,20:40,Y,0.473898
2019,9,19,목,ARP2,ARP1,J,J1127,D,19:40,Y,0.33210075
2019,9,19,목,ARP15,ARP2,J,J1411,A,17:40,N,0.6844696
2019,9,19,목,ARP2,ARP15,J,J1411,D,16:30,Y,0.370068
2019,9,19,목,ARP2,ARP15,A,A1533,A,7:30,N,0.8798462
2019,9,19,목,ARP15,ARP2,A,A1533,D,6:30,N,0.7594886
2019,9,19,목,ARP1,ARP2,B,B1800,A,7:55,N,0.66676015
2019,9,19,목,ARP2,ARP1,B,B1800,D,7:00,N,0.6246606
2019,9,19,목,ARP2,ARP1,B,B1829,A,21:35,N,0.5896289
2019,9,19,목,ARP1,ARP2,B,B1829,D,20:30,Y,0.28175503
2019,9,19,목,ARP1,ARP2,J,J1109,A,11:40,N,0.61674994
2019,9,19,목,ARP2,ARP1,J,J1109,D,10:40,Y,0.47760683
2019,9,19,목,ARP1,ARP2,J,J1115,A,14:40,N,0.56834924
2019,9,19,목,ARP2,ARP1,J,J1115,D,13:40,Y,0.3493396
2019,9,19,목,ARP2,ARP1,J,J1128,A,20:05,N,0.8364131
2019,9,19,목,ARP1,ARP2,J,J1128,D,19:00,N,0.60600936
2019,9,19,목,ARP15,ARP2,A,A1534,A,17:30,N,0.69264066
2019,9,19,목,ARP2,ARP15,A,A1534,D,16:30,N,0.6090757
2019,9,19,목,ARP1,ARP2,B,B1802,A,8:55,N,0.73052937
2019,9,19,목,ARP2,ARP1,B,B1802,D,8:00,N,0.63856936
2019,9,19,목,ARP2,ARP1,B,B1817,A,15:25,N,0.6150328
2019,9,19,목,ARP1,ARP2,B,B1817,D,14:30,Y,0.3201936
2019,9,19,목,ARP2,ARP1,B,B1803,A,8:25,N,0.73052937
2019,9,19,목,ARP1,ARP2,B,B1803,D,7:30,N,0.6167197
2019,9,19,목,ARP1,ARP2,B,B1818,A,16:55,N,0.63364154
2019,9,19,목,ARP2,ARP1,B,B1818,D,16:00,Y,0.24936473
2019,9,19,목,ARP2,ARP1,J,J1116,A,14:05,N,0.85859853
2019,9,19,목,ARP1,ARP2,J,J1116,D,13:00,N,0.59043133
2019,9,19,목,ARP1,ARP2,B,B1804,A,9:55,N,0.66494846
2019,9,19,목,ARP2,ARP1,B,B1804,D,9:00,Y,0.49005818
2019,9,19,목,ARP2,ARP1,B,B1819,A,16:25,N,0.6677067
2019,9,19,목,ARP1,ARP2,B,B1819,D,15:30,Y,0.34013975
2019,9,19,목,ARP1,ARP2,J,J1117,A,15:40,N,0.51781726
2019,9,19,목,ARP2,ARP1,J,J1117,D,14:40,Y,0.37427044
2019,9,19,목,ARP2,ARP1,B,B1805,A,9:25,N,0.6974924
2019,9,19,목,ARP1,ARP2,B,B1805,D,8:30,N,0.6245655
2019,9,19,목,ARP1,ARP2,B,B1820,A,17:55,N,0.6807451
2019,9,19,목,ARP2,ARP1,B,B1820,D,17:00,Y,0.24852467
2019,9,19,목,ARP2,ARP1,J,J1118,A,15:05,N,0.8497688
2019,9,19,목,ARP1,ARP2,J,J1118,D,14:00,N,0.6354437
2019,9,19,목,ARP1,ARP2,J,J1129,A,21:40,N,0.51807284
2019,9,19,목,ARP2,ARP1,J,J1129,D,20:40,Y,0.31615585
2019,9,19,목,ARP1,ARP2,B,B1806,A,10:55,N,0.6211654
2019,9,19,목,ARP2,ARP1,B,B1806,D,10:00,N,0.5407479
2019,9,19,목,ARP1,ARP2,J,J1119,A,16:40,Y,0.45447385
2019,9,19,목,ARP2,ARP1,J,J1119,D,15:40,Y,0.38867176
2019,9,19,목,ARP2,ARP1,J,J1130,A,21:05,N,0.8881776
2019,9,19,목,ARP1,ARP2,J,J1130,D,20:00,N,0.65573287
2019,9,19,목,ARP2,ARP1,B,B1821,A,17:25,N,0.6807451
2019,9,19,목,ARP1,ARP2,B,B1821,D,16:30,Y,0.24461174
2019,9,19,목,ARP2,ARP15,J,J1404,A,9:30,N,0.7260995
2019,9,19,목,ARP15,ARP2,J,J1404,D,8:25,N,0.62585694
2019,9,19,목,ARP2,ARP1,B,B1807,A,10:25,N,0.6557605
2019,9,19,목,ARP1,ARP2,B,B1807,D,9:30,N,0.5313078
2019,9,19,목,ARP1,ARP2,B,B1822,A,18:55,N,0.5943911
2019,9,19,목,ARP2,ARP1,B,B1822,D,18:00,Y,0.27051014
2019,9,19,목,ARP2,ARP1,J,J1120,A,16:05,N,0.82137865
2019,9,19,목,ARP1,ARP2,J,J1120,D,15:00,N,0.6354437
2019,9,19,목,ARP1,ARP2,B,B1808,A,11:55,N,0.64365506
2019,9,19,목,ARP2,ARP1,B,B1808,D,11:00,Y,0.47424775
2019,9,19,목,ARP2,ARP1,B,B1823,A,18:25,N,0.6299747
2019,9,19,목,ARP1,ARP2,B,B1823,D,17:30,Y,0.24560803
2019,9,19,목,ARP1,ARP2,J,J1121,A,17:40,N,0.5142054
2019,9,19,목,ARP2,ARP1,J,J1121,D,16:40,Y,0.34763718
2019,9,19,목,ARP15,ARP2,J,J1405,A,8:10,N,0.659729
2019,9,19,목,ARP2,ARP15,J,J1405,D,7:05,N,0.62149394
2019,9,19,목,ARP2,ARP1,B,B1809,A,11:25,N,0.6711035
2019,9,19,목,ARP1,ARP2,B,B1809,D,10:30,N,0.5941119
2019,9,19,목,ARP1,ARP2,B,B1824,A,19:55,N,0.6136794
2019,9,19,목,ARP2,ARP1,B,B1824,D,19:00,Y,0.2645769
2019,9,19,목,ARP1,ARP2,J,J1103,A,8:00,N,0.60481423
2019,9,19,목,ARP2,ARP1,J,J1103,D,7:00,N,0.59018666
2019,9,19,목,ARP2,ARP15,J,J1406,A,19:30,N,0.73246515
2019,9,19,목,ARP15,ARP2,J,J1406,D,18:25,Y,0.30242693
2019,9,19,목,ARP2,ARP1,B,B1811,A,12:25,N,0.7212042
2019,9,19,목,ARP1,ARP2,B,B1811,D,11:30,N,0.5319233
2019,9,19,목,ARP2,ARP1,J,J1104,A,8:05,N,0.9314635
2019,9,19,목,ARP2,ARP1,J,J1110,A,11:05,N,0.9415288
2019,9,19,목,ARP2,ARP1,J,J1122,A,17:05,N,0.8526635
2019,9,19,목,ARP1,ARP2,J,J1122,D,16:00,N,0.5851641
2019,9,19,목,ARP1,ARP2,J,J1123,A,18:40,Y,0.44129902
2019,9,19,목,ARP2,ARP1,J,J1123,D,17:40,Y,0.3359691
2019,9,19,목,ARP15,ARP2,J,J1407,A,11:55,N,0.63783956
2019,9,19,목,ARP2,ARP15,J,J1407,D,10:50,N,0.6329849
2019,9,19,목,ARP2,ARP1,B,B1825,A,19:25,N,0.6485713
2019,9,19,목,ARP1,ARP2,B,B1825,D,18:30,Y,0.26549655
2019,9,19,목,ARP1,ARP2,J,J1104,D,7:00,N,0.74222124
2019,9,19,목,ARP1,ARP2,J,J1110,D,10:00,N,0.62764084
2019,9,19,목,ARP2,ARP1,J,J1124,A,18:05,N,0.8120849
2019,9,19,목,ARP1,ARP2,J,J1124,D,17:00,N,0.5659377
2019,9,19,목,ARP2,ARP15,J,J1408,A,18:20,N,0.7209326
2019,9,19,목,ARP15,ARP2,J,J1408,D,17:15,Y,0.31011868
2019,9,19,목,ARP1,ARP2,B,B1812,A,13:55,N,0.7086506
2019,9,19,목,ARP2,ARP1,B,B1812,D,13:00,Y,0.39052922
2019,9,19,목,ARP1,ARP2,B,B1826,A,20:55,N,0.60971946
2019,9,19,목,ARP2,ARP1,B,B1826,D,20:00,Y,0.2993508
2019,9,19,목,ARP1,ARP2,H,H1207,A,20:25,N,0.5844812
2019,9,19,목,ARP2,ARP1,H,H1207,D,19:30,Y,0.13723731
2019,9,19,목,ARP1,ARP2,J,J1105,A,9:40,N,0.57548666
2019,9,19,목,ARP2,ARP1,J,J1105,D,8:40,Y,0.47760683
2019,9,19,목,ARP1,ARP2,J,J1111,A,12:40,N,0.6250388
2019,9,19,목,ARP2,ARP1,J,J1111,D,11:40,Y,0.4933107
2019,9,19,목,ARP1,ARP2,J,J1125,A,19:40,Y,0.4667933
2019,9,19,목,ARP2,ARP1,J,J1125,D,18:40,Y,0.3437041
2019,9,19,목,ARP2,ARP15,A,A1531,A,20:20,N,0.56034476
2019,9,19,목,ARP15,ARP2,A,A1531,D,19:20,N,0.56602895
2019,9,19,목,ARP2,ARP1,B,B1813,A,13:25,N,0.73756707
2019,9,19,목,ARP1,ARP2,B,B1813,D,12:30,N,0.5427635
2019,9,19,목,ARP2,ARP1,B,B1827,A,20:25,N,0.6517469
2019,9,19,목,ARP1,ARP2,B,B1827,D,19:30,Y,0.288611
2019,9,19,목,ARP2,ARP1,J,J1106,A,9:05,N,0.92752755
2019,9,19,목,ARP1,ARP2,J,J1106,D,8:00,N,0.62764084
2019,9,19,목,ARP2,ARP1,J,J1112,A,12:05,N,0.9341228
2019,9,19,목,ARP1,ARP2,J,J1112,D,11:00,N,0.57976055
2019,9,19,목,ARP15,ARP2,A,A1532,A,8:00,N,0.8442798
2019,9,19,목,ARP2,ARP15,A,A1532,D,7:00,N,0.8107895
2019,9,19,목,ARP1,ARP2,B,B1814,A,14:55,N,0.65759456
2019,9,19,목,ARP2,ARP1,B,B1814,D,14:00,Y,0.31804425
2019,9,19,목,ARP1,ARP2,B,B1828,A,21:55,N,0.55984044
2019,9,19,목,ARP2,ARP1,B,B1828,D,21:00,Y,0.41638047
2019,9,19,목,ARP1,ARP2,J,J1107,A,10:40,N,0.6149622
2019,9,19,목,ARP2,ARP1,J,J1107,D,9:40,Y,0.47760683
2019,9,19,목,ARP1,ARP2,J,J1113,A,13:40,N,0.60449135
2019,9,19,목,ARP2,ARP1,J,J1113,D,12:40,N,0.51648897
2019,9,19,목,ARP2,ARP1,J,J1126,A,19:05,N,0.8523407
2019,9,19,목,ARP1,ARP2,J,J1126,D,18:00,N,0.6120201
2019,9,19,목,ARP2,ARP15,J,J1410,A,20:40,N,0.7055259
2019,9,19,목,ARP15,ARP2,J,J1410,D,19:35,Y,0.33003974
2019,9,19,목,ARP3,ARP6,A,A1235,A,18:20,N,0.616977
2019,9,19,목,ARP1,ARP3,A,A1914,A,10:30,N,0.7950636
2019,9,19,목,ARP3,ARP1,A,A1914,D,9:20,N,0.5616466
2019,9,19,목,ARP3,ARP1,A,A1963,A,16:15,N,0.8284202
2019,9,19,목,ARP1,ARP3,A,A1963,D,15:05,N,0.60282767
2019,9,19,목,ARP2,ARP3,B,B1110,A,16:05,Y,0.44149172
2019,9,19,목,ARP3,ARP2,B,B1110,D,14:55,Y,0.2010498
2019,9,19,목,ARP3,ARP1,F,F1213,A,13:00,N,0.9378716
2019,9,19,목,ARP1,ARP3,F,F1213,D,11:50,N,0.7319076
2019,9,19,목,ARP1,ARP3,F,F1226,A,19:35,N,0.8471979
2019,9,19,목,ARP3,ARP1,F,F1226,D,18:25,Y,0.3520466
2019,9,19,목,ARP3,ARP6,F,F1701,A,8:50,N,0.93157405
2019,9,19,목,ARP6,ARP3,F,F1701,D,7:50,Y,0.47524613
2019,9,19,목,ARP3,ARP1,H,H1107,A,10:10,N,0.8829293
2019,9,19,목,ARP1,ARP3,H,H1107,D,9:00,N,0.65162456
2019,9,19,목,ARP1,ARP3,H,H1124,A,19:00,N,0.65223134
2019,9,19,목,ARP3,ARP1,H,H1124,D,17:50,Y,0.4290787
2019,9,19,목,ARP1,ARP3,H,H1146,A,19:50,N,0.5717405
2019,9,19,목,ARP3,ARP1,H,H1146,D,18:40,Y,0.25098836
2019,9,19,목,ARP3,ARP2,H,H1509,A,13:20,N,0.63101584
2019,9,19,목,ARP2,ARP3,H,H1509,D,12:20,Y,0.33104295
2019,9,19,목,ARP3,ARP4,H,H1705,A,17:15,Y,0.3869182
2019,9,19,목,ARP1,ARP3,I,I1318,A,14:20,N,0.82611245
2019,9,19,목,ARP3,ARP1,I,I1318,D,13:05,Y,0.48266906
2019,9,19,목,ARP1,ARP3,I,I1336,A,22:15,Y,0.43333393
2019,9,19,목,ARP3,ARP1,I,I1336,D,21:05,Y,0.12866253
2019,9,19,목,ARP3,ARP2,I,I1563,A,13:05,N,0.66074884
2019,9,19,목,ARP2,ARP3,I,I1563,D,12:05,N,0.5457105
2019,9,19,목,ARP3,ARP8,I,I1593,A,12:05,N,0.77161187
2019,9,19,목,ARP8,ARP3,I,I1593,D,11:15,N,0.63779974
2019,9,19,목,ARP3,ARP1,J,J1232,A,14:20,N,0.861088
2019,9,19,목,ARP1,ARP3,J,J1232,D,13:10,N,0.5392276
2019,9,19,목,ARP3,ARP1,J,J1250,A,17:50,N,0.822793
2019,9,19,목,ARP1,ARP3,J,J1250,D,16:40,N,0.549391
2019,9,19,목,ARP6,ARP3,A,A1235,D,17:10,N,0.67227596
2019,9,19,목,ARP3,ARP1,A,A1915,A,9:05,N,0.8381635
2019,9,19,목,ARP1,ARP3,A,A1915,D,7:55,N,0.7887734
2019,9,19,목,ARP3,ARP1,A,A1941,A,12:25,N,0.91036034
2019,9,19,목,ARP1,ARP3,A,A1941,D,11:15,N,0.7899078
2019,9,19,목,ARP3,ARP1,A,A1991,A,20:35,N,0.6573098
2019,9,19,목,ARP1,ARP3,A,A1991,D,19:20,Y,0.46682018
2019,9,19,목,ARP1,ARP3,B,B1024,A,21:20,Y,0.4501871
2019,9,19,목,ARP3,ARP1,B,B1024,D,20:00,Y,0.18394947
2019,9,19,목,ARP3,ARP2,B,B1111,A,14:20,N,0.51756585
2019,9,19,목,ARP2,ARP3,B,B1111,D,13:20,Y,0.30769277
2019,9,19,목,ARP2,ARP3,B,B1182,A,14:25,N,0.56647706
2019,9,19,목,ARP3,ARP2,B,B1182,D,13:25,Y,0.22393489
2019,9,19,목,ARP3,ARP5,B,B1307,A,17:10,N,0.53505766
2019,9,19,목,ARP5,ARP3,B,B1307,D,16:00,Y,0.21518159
2019,9,19,목,ARP3,ARP1,F,F1227,A,19:20,N,0.85571635
2019,9,19,목,ARP1,ARP3,F,F1227,D,18:10,Y,0.45566803
2019,9,19,목,ARP6,ARP3,F,F1702,A,9:00,N,0.9297028
2019,9,19,목,ARP3,ARP6,F,F1702,D,8:00,N,0.57854193
2019,9,19,목,ARP1,ARP3,H,H1108,A,12:00,N,0.81380206
2019,9,19,목,ARP3,ARP1,H,H1108,D,10:50,N,0.57980764
2019,9,19,목,ARP2,ARP3,H,H1510,A,16:35,Y,0.3420223
2019,9,19,목,ARP3,ARP2,H,H1510,D,15:30,Y,0.33734488
2019,9,19,목,ARP4,ARP3,H,H1705,D,16:05,Y,0.27812797
2019,9,19,목,ARP3,ARP1,I,I1319,A,14:50,N,0.739802
2019,9,19,목,ARP1,ARP3,I,I1319,D,13:35,Y,0.4961604
2019,9,19,목,ARP1,ARP3,I,I1338,A,22:20,Y,0.45625156
2019,9,19,목,ARP3,ARP1,I,I1338,D,21:10,Y,0.13442719
2019,9,19,목,ARP8,ARP3,I,I1594,A,19:55,Y,0.4926443
2019,9,19,목,ARP3,ARP8,I,I1594,D,19:05,Y,0.41181678
2019,9,19,목,ARP3,ARP2,J,J1020,A,20:10,Y,0.46306032
2019,9,19,목,ARP2,ARP3,J,J1020,D,19:10,Y,0.25731772
2019,9,19,목,ARP3,ARP1,J,J1216,A,11:15,N,0.88624346
2019,9,19,목,ARP1,ARP3,J,J1216,D,10:05,N,0.7605513
2019,9,19,목,ARP1,ARP3,J,J1233,A,15:40,N,0.79301107
2019,9,19,목,ARP3,ARP1,J,J1233,D,14:30,Y,0.4104538
2019,9,19,목,ARP3,ARP1,J,J1268,A,22:10,N,0.8124426
2019,9,19,목,ARP1,ARP3,J,J1268,D,21:00,N,0.5215038
2019,9,19,목,ARP6,ARP3,A,A1236,A,21:45,N,0.7277117
2019,9,19,목,ARP3,ARP6,A,A1236,D,20:35,Y,0.4030456
2019,9,19,목,ARP3,ARP1,A,A1943,A,13:05,N,0.9181185
2019,9,19,목,ARP1,ARP3,A,A1943,D,11:50,N,0.77997446
2019,9,19,목,ARP1,ARP3,A,A1964,A,18:30,N,0.57866526
2019,9,19,목,ARP3,ARP1,A,A1964,D,17:20,Y,0.27807444
2019,9,19,목,ARP1,ARP3,A,A1992,A,21:30,N,0.66707504
2019,9,19,목,ARP3,ARP1,A,A1992,D,20:20,Y,0.2827372
2019,9,19,목,ARP1,ARP3,B,B1026,A,10:45,N,0.5869043
2019,9,19,목,ARP3,ARP1,B,B1026,D,9:40,Y,0.4411568
2019,9,19,목,ARP2,ARP3,B,B1112,A,17:30,N,0.53960073
2019,9,19,목,ARP3,ARP2,B,B1112,D,16:30,Y,0.15580761
2019,9,19,목,ARP3,ARP1,F,F1201,A,7:20,N,0.84272337
2019,9,19,목,ARP1,ARP3,F,F1201,D,6:10,Y,0.4838869
2019,9,19,목,ARP1,ARP3,F,F1214,A,14:05,N,0.9018912
2019,9,19,목,ARP3,ARP1,F,F1214,D,13:00,N,0.64320457
2019,9,19,목,ARP1,ARP3,F,F1228,A,20:55,N,0.77595043
2019,9,19,목,ARP3,ARP1,F,F1228,D,19:45,Y,0.3178149
2019,9,19,목,ARP3,ARP6,F,F1703,A,18:05,N,0.83285284
2019,9,19,목,ARP6,ARP3,F,F1703,D,17:05,Y,0.3106113
2019,9,19,목,ARP1,ARP3,H,H1112,A,12:50,N,0.81380206
2019,9,19,목,ARP3,ARP1,H,H1112,D,11:40,Y,0.47494155
2019,9,19,목,ARP3,ARP1,H,H1125,A,17:15,N,0.6724162
2019,9,19,목,ARP1,ARP3,H,H1125,D,16:05,Y,0.24812186
2019,9,19,목,ARP3,ARP1,H,H1147,A,21:45,N,0.7004663
2019,9,19,목,ARP1,ARP3,H,H1147,D,20:35,Y,0.30714375
2019,9,19,목,ARP4,ARP3,H,H1706,A,18:40,Y,0.44266725
2019,9,19,목,ARP3,ARP4,H,H1706,D,17:35,Y,0.30008686
2019,9,19,목,ARP3,ARP1,I,I1339,A,20:50,Y,0.46488523
2019,9,19,목,ARP1,ARP3,I,I1339,D,19:35,Y,0.23697406
2019,9,19,목,ARP2,ARP3,I,I1564,A,14:05,N,0.7138046
2019,9,19,목,ARP3,ARP2,I,I1564,D,12:50,N,0.5457105
2019,9,19,목,ARP2,ARP3,J,J1021,A,22:05,N,0.7916628
2019,9,19,목,ARP3,ARP2,J,J1021,D,21:05,Y,0.37293297
2019,9,19,목,ARP3,ARP1,J,J1218,A,11:50,N,0.88917166
2019,9,19,목,ARP1,ARP3,J,J1218,D,10:40,N,0.7159575
2019,9,19,목,ARP1,ARP3,J,J1251,A,19:15,N,0.7270726
2019,9,19,목,ARP3,ARP1,J,J1251,D,18:05,Y,0.40816492
2019,9,19,목,ARP3,ARP1,J,J1252,A,18:20,N,0.79416037
2019,9,19,목,ARP1,ARP3,J,J1252,D,17:10,N,0.5337262
2019,9,19,목,ARP4,ARP3,J,J1803,A,8:05,N,0.8763274
2019,9,19,목,ARP3,ARP4,J,J1803,D,7:00,N,0.6408602
2019,9,19,목,ARP1,ARP3,A,A1916,A,11:00,N,0.7523952
2019,9,19,목,ARP3,ARP1,A,A1916,D,9:50,N,0.5616466
2019,9,19,목,ARP3,ARP1,A,A1967,A,16:55,N,0.844262
2019,9,19,목,ARP1,ARP3,A,A1967,D,15:45,N,0.60282767
2019,9,19,목,ARP3,ARP1,A,A1993,A,22:00,N,0.7110704
2019,9,19,목,ARP1,ARP3,A,A1993,D,20:50,Y,0.2499789
2019,9,19,목,ARP3,ARP2,B,B1113,A,15:55,Y,0.39942932
2019,9,19,목,ARP2,ARP3,B,B1113,D,15:00,Y,0.2521546
2019,9,19,목,ARP1,ARP3,F,F1202,A,9:15,N,0.7212669
2019,9,19,목,ARP3,ARP1,F,F1202,D,8:10,Y,0.41165632
