,Unnamed: 0,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,STT,DLY,DLY_RATE,STT_HOUR,QUARTER,AOD_0,AOD_1,STT_weight
470,3893,0,0,3,1,2,5,0,55,7,0.0,0.8256863999999999,5,0,1,0,0.058853633572159676
471,3894,0,0,3,1,5,2,0,55,2,1.0,0.40285772,4,0,0,1,0.07727737973387923
472,3895,0,0,3,1,4,2,0,68,63,1.0,0.43011683,12,0,1,0,0.06499488229273286
473,3896,0,0,3,1,2,4,0,68,52,1.0,0.27698636,11,0,0,1,0.06857727737973388
388,3897,0,0,3,1,2,3,0,34,50,0.0,0.5490291,11,0,1,0,0.061309523809523814
389,3898,0,0,3,1,3,2,0,34,39,1.0,0.32125908,10,0,0,1,0.06369047619047619
390,3899,0,0,3,1,2,3,0,47,15,0.0,0.7783257,6,0,1,0,0.0625
391,3900,0,0,3,1,3,2,0,47,8,0.0,0.5234469,5,0,0,1,0.0625
1068,3901,0,0,3,1,7,6,0,4,12,0.0,0.65789104,5,0,1,0,0.07056451612903226
1069,3902,0,0,3,1,6,7,0,4,2,0.0,0.5281885000000001,4,0,0,1,0.06541218637992832
1070,3903,0,0,3,1,7,0,0,64,27,0.0,0.8821322,6,0,1,0,0.058915770609319
1071,3904,0,0,3,1,0,7,0,64,14,0.0,0.7019721,5,0,0,1,0.07056451612903226
1072,3905,0,0,3,1,0,7,0,65,34,0.0,0.79235995,7,0,1,0,0.07146057347670251
1073,3906,0,0,3,1,7,0,0,65,21,0.0,0.6721055,6,0,0,1,0.058915770609319
1074,3907,0,0,3,1,0,7,0,85,80,0.0,0.7725211999999999,11,0,1,0,0.07280465949820789
1075,3908,0,0,3,1,7,0,0,85,67,1.0,0.41703690000000004,10,0,0,1,0.08064516129032258
1076,3909,0,0,3,1,7,0,0,100,111,0.0,0.7814273,14,0,1,0,0.06653225806451613
1077,3910,0,0,3,1,0,7,0,100,98,0.0,0.5209315999999999,13,0,0,1,0.07235663082437276
675,3911,0,0,3,1,0,4,0,57,140,0.0,0.7040031,3,0,1,0,0.07607192254495157
676,3912,0,0,3,1,4,0,0,57,131,0.0,0.7337104999999999,1,0,0,1,0.057053941908713685
677,3913,0,0,3,1,4,0,0,70,8,0.0,0.8544052,5,0,1,0,0.07434301521438451
678,3914,0,0,3,1,0,4,0,70,146,0.0,0.7397841,3,0,0,1,0.07607192254495157
679,3915,0,0,3,1,4,0,0,82,48,0.0,0.8640655,9,0,1,0,0.08125864453665284
680,3916,0,0,3,1,0,4,0,82,38,1.0,0.41739792,8,0,0,1,0.06846473029045644
681,3917,0,0,3,1,4,0,0,94,90,1.0,0.41811424,13,0,0,1,0.05532503457814661
556,3918,0,0,3,1,2,0,0,1,107,0.0,0.7793213999999999,2,0,1,0,0.0863921217547001
557,3919,0,0,3,1,0,2,0,1,96,0.0,0.67673725,0,0,0,1,0.020143240823634737
558,3920,0,0,3,1,2,1,0,35,114,0.0,0.7227262,2,0,1,0,0.0863921217547001
559,3921,0,0,3,1,1,2,0,35,105,0.0,0.5681101,1,0,0,1,0.06177260519247986
560,3922,0,0,3,1,2,3,0,46,123,0.0,0.67061067,3,0,1,0,0.0720680393912265
561,3923,0,0,3,1,3,2,0,46,111,0.0,0.58591175,2,0,0,1,0.0863921217547001
344,3924,0,0,3,1,0,3,0,7,6,0.0,0.74308264,5,0,1,0,0.06484149855907781
345,3925,0,0,3,1,3,0,0,7,75,1.0,0.41620034,3,0,0,1,0.08285302593659942
346,3926,0,0,3,1,3,0,0,20,32,0.0,0.9416285,10,0,1,0,0.048270893371757925
347,3927,0,0,3,1,0,3,0,20,25,0.0,0.614514,9,0,0,1,0.048270893371757925
474,3928,0,0,3,1,2,0,0,0,92,0.0,0.6953319,1,0,1,0,0.04350051177072672
475,3929,0,0,3,1,0,2,0,0,89,0.0,0.75899696,0,0,0,1,0.015353121801432956
476,3930,0,0,3,1,2,0,0,14,34,0.0,0.7914503,8,0,1,0,0.06704196519959059
477,3931,0,0,3,1,0,2,0,14,25,1.0,0.4816811,7,0,0,1,0.058341862845445236
478,3932,0,0,3,1,0,2,0,27,87,0.0,0.599821,16,0,1,0,0.030706243602865918
479,3933,0,0,3,1,2,0,0,27,82,1.0,0.2608949,15,0,0,1,0.04912998976458546
480,3934,0,0,3,1,5,2,0,56,102,0.0,0.636414,3,0,1,0,0.05783009211873081
392,3935,0,0,3,1,2,0,0,8,10,0.0,0.85454977,5,0,1,0,0.0625
393,3936,0,0,3,1,0,2,0,8,1,0.0,0.65185094,4,0,0,1,0.0625
394,3937,0,0,3,1,0,2,0,21,57,1.0,0.48362064,12,0,1,0,0.06488095238095239
395,3938,0,0,3,1,2,0,0,21,48,1.0,0.34639323,11,0,0,1,0.061309523809523814
396,3939,0,0,3,1,3,2,0,35,60,0.0,0.585317,12,0,1,0,0.06488095238095239
397,3940,0,0,3,1,2,3,0,35,53,1.0,0.36124570000000006,11,0,0,1,0.061309523809523814
398,3941,0,0,3,1,3,2,0,48,12,0.0,0.7745491999999999,5,0,1,0,0.0625
399,3942,0,0,3,1,2,3,0,48,4,0.0,0.68089545,4,0,0,1,0.0625
1078,3943,0,0,3,1,7,6,0,6,52,0.0,0.6009773,8,0,1,0,0.06541218637992832
1079,3944,0,0,3,1,6,7,0,6,41,1.0,0.34075809999999995,7,0,0,1,0.07146057347670251
1080,3945,0,0,3,1,0,7,0,101,124,0.0,0.6965545999999999,15,0,1,0,0.04233870967741935
1081,3946,0,0,3,1,7,0,0,101,113,1.0,0.40543747,14,0,0,1,0.06653225806451613
682,3947,0,0,3,1,4,6,0,27,132,0.0,0.86356056,2,0,1,0,0.048409405255878286
683,3948,0,0,3,1,0,4,0,58,143,0.0,0.6929072,3,0,1,0,0.07607192254495157
684,3949,0,0,3,1,4,0,0,58,134,0.0,0.7055658,2,0,0,1,0.048409405255878286
685,3950,0,0,3,1,4,0,0,71,13,0.0,0.8544052,5,0,1,0,0.07434301521438451
686,3951,0,0,3,1,0,4,0,71,1,0.0,0.7403997,4,0,0,1,0.04460580912863071
687,3952,0,0,3,1,0,4,0,83,69,0.0,0.7827608,11,0,1,0,0.08022130013831259
688,3953,0,0,3,1,4,0,0,83,57,1.0,0.46866679999999994,9,0,0,1,0.08125864453665284
689,3954,0,0,3,1,4,0,0,95,94,0.0,0.7787929,13,0,1,0,0.05532503457814661
690,3955,0,0,3,1,0,4,0,95,84,1.0,0.191428,12,0,0,1,0.06881051175656985
562,3956,0,0,3,1,1,2,0,21,2,0.0,0.6327486999999999,4,0,1,0,0.06401074306177261
563,3957,0,0,3,1,2,1,0,21,117,1.0,0.42475605,3,0,0,1,0.0720680393912265
564,3958,0,0,3,1,3,2,0,47,85,1.0,0.48021865,15,0,1,0,0.05505819158460161
565,3959,0,0,3,1,2,3,0,47,74,1.0,0.29051572,13,0,0,1,0.06803939122649955
348,3960,0,0,3,1,0,3,0,21,42,0.0,0.9067634,12,0,1,0,0.08645533141210375
349,3961,0,0,3,1,3,0,0,21,35,0.0,0.5808563,11,0,0,1,0.06484149855907781
350,3962,0,0,3,1,3,1,0,36,9,0.0,0.9254684000000001,5,0,1,0,0.06484149855907781
351,3963,0,0,3,1,1,3,0,36,5,0.0,0.5894140999999999,4,0,0,1,0.061239193083573486
481,3964,0,0,3,1,2,0,0,1,96,0.0,0.6953319,2,0,1,0,0.0383828045035824
482,3965,0,0,3,1,0,2,0,1,90,0.0,0.7650731,1,0,0,1,0.04350051177072672
483,3966,0,0,3,1,0,2,0,28,99,0.0,0.6162286,2,0,1,0,0.0383828045035824
484,3967,0,0,3,1,2,0,0,28,93,0.0,0.6652875,1,0,0,1,0.04350051177072672
485,3968,0,0,3,1,1,2,0,42,12,0.0,0.7053162,5,0,1,0,0.058853633572159676
486,3969,0,0,3,1,2,1,0,42,4,1.0,0.4061607,4,0,0,1,0.07727737973387923
487,3970,0,0,3,1,2,5,0,56,97,0.0,0.6651484999999999,2,0,0,1,0.0383828045035824
400,3971,0,0,3,1,0,2,0,9,29,0.0,0.82963014,8,0,1,0,0.07023809523809524
401,3972,0,0,3,1,2,0,0,9,20,1.0,0.49354148,7,0,0,1,0.07857142857142857
402,3973,0,0,3,1,2,0,0,22,59,0.0,0.56448656,12,0,1,0,0.06488095238095239
403,3974,0,0,3,1,0,2,0,22,52,1.0,0.39818472,11,0,0,1,0.061309523809523814
404,3975,0,0,3,1,2,3,0,49,21,0.0,0.6962187,7,0,1,0,0.07857142857142857
405,3976,0,0,3,1,3,2,0,49,14,0.0,0.53187746,6,0,0,1,0.0625
1082,3977,0,0,3,1,0,7,0,53,4,0.0,0.86130184,4,0,1,0,0.06541218637992832
1083,3978,0,0,3,1,7,0,0,53,154,0.0,0.7392085999999999,3,0,0,1,0.06025985663082437
1084,3979,0,0,3,1,0,7,0,67,42,0.0,0.81120634,8,0,1,0,0.06541218637992832
1085,3980,0,0,3,1,7,0,0,67,30,0.0,0.6721055,6,0,0,1,0.058915770609319
691,3981,0,0,3,1,6,4,0,27,122,0.0,0.7431265,0,0,0,1,0.041493775933609964
692,3982,0,0,3,1,4,0,0,59,130,0.0,0.8887485999999999,1,0,1,0,0.057053941908713685
693,3983,0,0,3,1,0,4,0,59,121,0.0,0.73400486,0,0,0,1,0.041493775933609964
694,3984,0,0,3,1,4,0,0,84,52,0.0,0.8543086,9,0,1,0,0.08125864453665284
695,3985,0,0,3,1,0,4,0,84,41,1.0,0.41739792,8,0,0,1,0.06846473029045644
696,3986,0,0,3,1,0,4,0,96,104,0.0,0.6088892,14,0,1,0,0.06708160442600276
697,3987,0,0,3,1,4,0,0,96,93,1.0,0.41811424,13,0,0,1,0.05532503457814661
566,3988,0,0,3,1,2,0,0,3,110,0.0,0.79216146,2,0,1,0,0.0863921217547001
567,3989,0,0,3,1,0,2,0,3,99,0.0,0.64933306,1,0,0,1,0.06177260519247986
568,3990,0,0,3,1,2,1,0,22,111,0.0,0.71861875,2,0,1,0,0.0863921217547001
569,3991,0,0,3,1,1,2,0,22,101,0.0,0.563067,1,0,0,1,0.06177260519247986
570,3992,0,0,3,1,1,2,0,38,123,0.0,0.7323559000000001,3,0,1,0,0.0720680393912265
571,3993,0,0,3,1,2,1,0,38,112,0.0,0.5687770000000001,2,0,0,1,0.0863921217547001
572,3994,0,0,3,1,2,3,0,48,68,0.0,0.53538597,12,0,1,0,0.0756490599820949
573,3995,0,0,3,1,3,2,0,48,59,1.0,0.44282347,11,0,0,1,0.08594449418084155
352,3996,0,0,3,1,3,0,0,8,6,0.0,0.8843340000000001,5,0,1,0,0.06484149855907781
353,3997,0,0,3,1,0,3,0,8,75,0.0,0.62307703,3,0,0,1,0.08285302593659942
354,3998,0,0,3,1,3,0,0,22,33,0.0,0.920424,11,0,1,0,0.06484149855907781
355,3999,0,0,3,1,0,3,0,22,27,0.0,0.6121193,9,0,0,1,0.048270893371757925
356,4000,0,0,3,1,1,3,0,37,4,0.0,0.86779296,4,0,1,0,0.061239193083573486
357,4001,0,0,3,1,3,1,0,37,73,1.0,0.42167455,3,0,0,1,0.08285302593659942
488,4002,0,0,3,1,0,2,0,2,6,0.0,0.82468414,4,0,1,0,0.07727737973387923
489,4003,0,0,3,1,2,0,0,2,105,0.0,0.5332928000000001,3,0,0,1,0.05783009211873081
490,4004,0,0,3,1,0,2,0,15,53,0.0,0.58149207,11,0,1,0,0.06857727737973388
491,4005,0,0,3,1,2,0,0,15,44,1.0,0.31899196,10,0,0,1,0.07267144319344933
492,4006,0,0,3,1,2,0,0,29,3,0.0,0.81722426,4,0,1,0,0.07727737973387923
493,4007,0,0,3,1,0,2,0,29,103,0.0,0.55886996,3,0,0,1,0.05783009211873081
494,4008,0,0,3,1,2,5,0,57,67,1.0,0.4015962,13,0,1,0,0.07881269191402251
495,4009,0,0,3,1,5,2,0,57,60,1.0,0.3321777,12,0,0,1,0.06499488229273286
406,4010,0,0,3,1,0,2,0,10,18,0.0,0.7698728,7,0,1,0,0.07857142857142857
407,4011,0,0,3,1,2,0,0,10,11,1.0,0.48190564,5,0,0,1,0.0625
408,4012,0,0,3,1,0,2,0,23,63,1.0,0.47052120000000003,13,0,1,0,0.07916666666666666
409,4013,0,0,3,1,2,0,0,23,54,1.0,0.32972747,11,0,0,1,0.061309523809523814
410,4014,0,0,3,1,2,3,0,36,75,0.0,0.50164473,14,0,1,0,0.061309523809523814
411,4015,0,0,3,1,3,2,0,36,66,1.0,0.28977245,13,0,0,1,0.07916666666666666
412,4016,0,0,3,1,3,2,0,50,43,0.0,0.7299926999999999,10,0,1,0,0.06369047619047619
413,4017,0,0,3,1,2,3,0,50,35,0.0,0.50595593,9,0,0,1,0.06547619047619048
1086,4018,0,0,3,1,6,7,0,7,93,0.0,0.7835526999999999,12,0,1,0,0.07997311827956989
1087,4019,0,0,3,1,7,6,0,7,83,1.0,0.36561550000000004,11,0,0,1,0.07280465949820789
1088,4020,0,0,3,1,7,0,0,54,2,0.0,0.8971323,4,0,1,0,0.06541218637992832
1089,4021,0,0,3,1,0,7,0,54,152,0.0,0.7506451999999999,3,0,0,1,0.06025985663082437
1090,4022,0,0,3,1,7,0,0,68,37,0.0,0.8706919,7,0,1,0,0.07146057347670251
1091,4023,0,0,3,1,0,7,0,68,25,0.0,0.6839776999999999,6,0,0,1,0.058915770609319
1092,4024,0,0,3,1,0,7,0,87,85,0.0,0.7725211999999999,11,0,1,0,0.07280465949820789
1093,4025,0,0,3,1,7,0,0,87,72,1.0,0.41703690000000004,10,0,0,1,0.08064516129032258
1094,4026,0,0,3,1,7,0,0,88,78,0.0,0.822793,11,0,1,0,0.07280465949820789
1095,4027,0,0,3,1,0,7,0,88,65,0.0,0.549391,10,0,0,1,0.08064516129032258
1096,4028,0,0,3,1,0,7,0,103,126,0.0,0.6965545999999999,16,0,1,0,0.013888888888888888
1097,4029,0,0,3,1,7,0,0,103,117,1.0,0.40543747,14,0,0,1,0.06653225806451613
698,4030,0,0,3,1,6,4,0,28,22,0.0,0.91709447,6,0,1,0,0.0594744121715076
699,4031,0,0,3,1,4,6,0,28,12,0.0,0.8240290000000001,5,0,0,1,0.07434301521438451
700,4032,0,0,3,1,0,4,0,72,40,0.0,0.7235986,8,0,1,0,0.06846473029045644
701,4033,0,0,3,1,4,0,0,72,28,0.0,0.62950957,7,0,0,1,0.053596127247579534
702,4034,0,0,3,1,4,0,0,97,97,0.0,0.7787929,13,0,1,0,0.05532503457814661
703,4035,0,0,3,1,0,4,0,97,87,1.0,0.191428,12,0,0,1,0.06881051175656985
574,4036,0,0,3,1,1,2,0,23,34,0.0,0.53195393,8,0,1,0,0.0738585496866607
575,4037,0,0,3,1,2,1,0,23,27,1.0,0.25756913,7,0,0,1,0.06042972247090421
576,4038,0,0,3,1,1,2,0,39,82,0.0,0.5233693,14,0,1,0,0.05774395702775291
577,4039,0,0,3,1,2,1,0,39,74,1.0,0.2923383,13,0,0,1,0.06803939122649955
578,4040,0,0,3,1,4,2,0,49,14,0.0,0.6449597,5,0,1,0,0.051477170993733216
579,4041,0,0,3,1,2,4,0,49,7,0.0,0.5435251999999999,4,0,0,1,0.06401074306177261
358,4042,0,0,3,1,0,3,0,9,11,0.0,0.9019822,6,0,1,0,0.04322766570605188
359,4043,0,0,3,1,3,0,0,9,8,0.0,0.6323483,5,0,0,1,0.06484149855907781
496,4044,0,0,3,1,2,0,0,3,99,0.0,0.6953319,2,0,1,0,0.0383828045035824
497,4045,0,0,3,1,0,2,0,3,93,0.0,0.7650731,1,0,0,1,0.04350051177072672
498,4046,0,0,3,1,2,0,0,16,41,0.0,0.6211365,9,0,1,0,0.07318321392016376
499,4047,0,0,3,1,0,2,0,16,33,1.0,0.4463144,8,0,0,1,0.06704196519959059
500,4048,0,0,3,1,0,2,0,30,17,0.0,0.7278448000000001,6,0,1,0,0.08137154554759468
501,4049,0,0,3,1,2,0,0,30,8,1.0,0.46172965,5,0,0,1,0.058853633572159676
502,4050,0,0,3,1,2,1,0,43,1,0.0,0.7202854999999999,4,0,1,0,0.07727737973387923
503,4051,0,0,3,1,1,2,0,43,102,0.0,0.5588506999999999,3,0,0,1,0.05783009211873081
504,4052,0,0,3,1,5,2,0,58,54,0.0,0.5891005,11,0,1,0,0.06857727737973388
505,4053,0,0,3,1,2,5,0,58,48,1.0,0.3754403,10,0,0,1,0.07267144319344933
414,4054,0,0,3,1,2,0,0,24,71,0.0,0.5450421999999999,14,0,1,0,0.061309523809523814
415,4055,0,0,3,1,0,2,0,24,62,1.0,0.32963425,12,0,0,1,0.06488095238095239
416,4056,0,0,3,1,3,2,0,37,85,0.0,0.5238129,16,0,1,0,0.03571428571428571
417,4057,0,0,3,1,2,3,0,37,81,1.0,0.23335909999999999,15,0,0,1,0.03571428571428571
1098,4058,0,0,3,1,6,7,0,8,96,0.0,0.8271976000000001,13,0,1,0,0.07235663082437276
1099,4059,0,0,3,1,7,6,0,8,86,1.0,0.43503922,12,0,0,1,0.07997311827956989
1100,4060,0,0,3,1,0,7,0,55,14,0.0,0.84786403,5,0,1,0,0.07056451612903226
1101,4061,0,0,3,1,7,0,0,55,2,0.0,0.7392085999999999,4,0,0,1,0.06541218637992832
1102,4062,0,0,3,1,0,7,0,69,44,0.0,0.81120634,8,0,1,0,0.06541218637992832
1103,4063,0,0,3,1,7,0,0,69,32,1.0,0.40177625,7,0,0,1,0.07146057347670251
704,4064,0,0,3,1,4,6,0,29,37,0.0,0.7538068,8,0,1,0,0.06846473029045644
705,4065,0,0,3,1,6,4,0,29,25,0.0,0.8270274,6,0,0,1,0.0594744121715076
706,4066,0,0,3,1,0,4,0,60,147,0.0,0.74224997,3,0,1,0,0.07607192254495157
707,4067,0,0,3,1,4,0,0,60,137,0.0,0.6957791,2,0,0,1,0.048409405255878286
708,4068,0,0,3,1,4,0,0,73,17,0.0,0.8430979999999999,5,0,1,0,0.07434301521438451
709,4069,0,0,3,1,0,4,0,73,5,0.0,0.7403997,4,0,0,1,0.04460580912863071
710,4070,0,0,3,1,4,0,0,85,64,0.0,0.8284201999999999,10,0,1,0,0.06535269709543569
711,4071,0,0,3,1,0,4,0,85,49,0.0,0.5842658000000001,9,0,0,1,0.08125864453665284
712,4072,0,0,3,1,4,0,0,98,98,0.0,0.6573098,14,0,1,0,0.06708160442600276
713,4073,0,0,3,1,0,4,0,98,89,1.0,0.191428,12,0,0,1,0.06881051175656985
580,4074,0,0,3,1,2,0,0,5,71,1.0,0.48040777,13,0,1,0,0.06803939122649955
581,4075,0,0,3,1,0,2,0,5,62,1.0,0.23069888,12,0,0,1,0.0756490599820949
582,4076,0,0,3,1,2,1,0,24,23,0.0,0.5640895,7,0,1,0,0.06042972247090421
583,4077,0,0,3,1,1,2,0,24,18,1.0,0.32223392,6,0,0,1,0.040286481647269466
584,4078,0,0,3,1,2,4,0,50,124,0.0,0.6619366999999999,3,0,1,0,0.0720680393912265
585,4079,0,0,3,1,4,2,0,50,113,1.0,0.46955693,2,0,0,1,0.0863921217547001
360,4080,0,0,3,1,3,0,0,10,10,0.0,0.9429552999999999,6,0,1,0,0.04322766570605188
361,4081,0,0,3,1,0,3,0,10,5,0.0,0.7140541,4,0,0,1,0.061239193083573486
362,4082,0,0,3,1,0,3,0,23,43,0.0,0.8794556999999998,13,0,1,0,0.08645533141210375
363,4083,0,0,3,1,3,0,0,23,38,0.0,0.51725245,12,0,0,1,0.08645533141210375
364,4084,0,0,3,1,3,1,0,38,42,0.0,0.83749104,12,0,1,0,0.08645533141210375
365,4085,0,0,3,1,1,3,0,38,37,1.0,0.38204765,11,0,0,1,0.06484149855907781
506,4086,0,0,3,1,0,2,0,17,60,0.0,0.6438765000000001,12,0,1,0,0.06499488229273286
507,4087,0,0,3,1,2,0,0,17,52,1.0,0.40943396,11,0,0,1,0.06857727737973388
508,4088,0,0,3,1,2,0,0,31,30,0.0,0.6091772,8,0,1,0,0.06704196519959059
509,4089,0,0,3,1,0,2,0,31,22,1.0,0.44483733,7,0,0,1,0.058341862845445236
510,4090,0,0,3,1,1,2,0,44,28,0.0,0.53669024,8,0,1,0,0.06704196519959059
511,4091,0,0,3,1,2,1,0,44,21,1.0,0.319268,6,0,0,1,0.08137154554759468
418,4092,0,0,3,1,0,2,0,11,22,0.0,0.8103461999999999,7,0,1,0,0.07857142857142857
419,4093,0,0,3,1,2,0,0,11,14,0.0,0.5157728,6,0,0,1,0.0625
420,4094,0,0,3,1,2,0,0,25,74,1.0,0.49636626,14,0,1,0,0.061309523809523814
421,4095,0,0,3,1,0,2,0,25,64,1.0,0.20598817,13,0,0,1,0.07916666666666666
422,4096,0,0,3,1,2,1,0,38,99,0.0,0.79435027,2,0,1,0,0.061309523809523814
423,4097,0,0,3,1,1,2,0,38,92,0.0,0.67281073,1,0,0,1,0.05476190476190476
424,4098,0,0,3,1,2,3,0,51,58,0.0,0.58499986,12,0,1,0,0.06488095238095239
425,4099,0,0,3,1,3,2,0,51,51,1.0,0.44139040000000007,11,0,0,1,0.061309523809523814
1104,4100,0,0,3,1,7,6,0,9,65,0.0,0.51082444,10,0,1,0,0.08064516129032258
1105,4101,0,0,3,1,6,7,0,9,55,1.0,0.38232446,9,0,0,1,0.06384408602150538
1106,4102,0,0,3,1,7,0,0,56,5,0.0,0.89557964,4,0,1,0,0.06541218637992832
1107,4103,0,0,3,1,0,7,0,56,156,0.0,0.76794094,3,0,0,1,0.06025985663082437
1108,4104,0,0,3,1,0,7,0,89,88,0.0,0.6996140000000001,12,0,1,0,0.07997311827956989
1109,4105,0,0,3,1,7,0,0,89,76,1.0,0.3879261,11,0,0,1,0.07280465949820789
1110,4106,0,0,3,1,7,0,0,104,124,0.0,0.8124425999999999,15,0,1,0,0.04233870967741935
1111,4107,0,0,3,1,0,7,0,104,113,0.0,0.55231845,14,0,0,1,0.06653225806451613
714,4108,0,0,3,1,6,4,0,30,61,0.0,0.78511125,10,0,1,0,0.06535269709543569
715,4109,0,0,3,1,4,6,0,30,48,0.0,0.685405,9,0,0,1,0.08125864453665284
716,4110,0,0,3,1,4,0,0,61,136,0.0,0.8538866,2,0,1,0,0.048409405255878286
717,4111,0,0,3,1,0,4,0,61,126,0.0,0.77301323,1,0,0,1,0.057053941908713685
718,4112,0,0,3,1,0,4,0,74,46,0.0,0.80416554,9,0,1,0,0.08125864453665284
719,4113,0,0,3,1,4,0,0,74,35,0.0,0.67415506,7,0,0,1,0.053596127247579534
720,4114,0,0,3,1,0,4,0,86,75,0.0,0.7687301,11,0,1,0,0.08022130013831259
721,4115,0,0,3,1,4,0,0,86,63,1.0,0.49503607,10,0,0,1,0.06535269709543569
722,4116,0,0,3,1,0,4,0,99,107,0.0,0.66707504,15,0,1,0,0.03250345781466114
723,4117,0,0,3,1,4,0,0,99,96,1.0,0.41811424,13,0,0,1,0.05532503457814661
586,4118,0,0,3,1,2,0,0,7,43,1.0,0.45385063,10,0,1,0,0.06714413607878246
587,4119,0,0,3,1,0,2,0,7,36,1.0,0.24403249999999999,8,0,0,1,0.0738585496866607
588,4120,0,0,3,1,2,1,0,40,68,1.0,0.49483216,12,0,1,0,0.0756490599820949
589,4121,0,0,3,1,1,2,0,40,59,1.0,0.45098734,11,0,0,1,0.08594449418084155
590,4122,0,0,3,1,4,2,0,51,68,0.0,0.61809146,12,0,1,0,0.0756490599820949
591,4123,0,0,3,1,2,4,0,51,57,1.0,0.47328717,11,0,0,1,0.08594449418084155
366,4124,0,0,3,1,0,3,0,11,17,0.0,0.88404447,7,0,1,0,0.055475504322766565
367,4125,0,0,3,1,3,0,0,11,11,0.0,0.6280166,6,0,0,1,0.04322766570605188
368,4126,0,0,3,1,3,0,0,24,36,0.0,0.7906734999999999,11,0,1,0,0.06484149855907781
369,4127,0,0,3,1,0,3,0,24,30,1.0,0.41699314,10,0,0,1,0.048270893371757925
370,4128,0,0,3,1,1,3,0,39,34,0.0,0.8105757,11,0,1,0,0.06484149855907781
371,4129,0,0,3,1,3,1,0,39,29,1.0,0.28107285,10,0,0,1,0.048270893371757925
512,4130,0,0,3,1,0,2,0,4,9,0.0,0.8384756999999999,5,0,1,0,0.058853633572159676
513,4131,0,0,3,1,2,0,0,4,1,0.0,0.57980764,4,0,0,1,0.07727737973387923
514,4132,0,0,3,1,2,0,0,18,49,0.0,0.61316967,10,0,1,0,0.07267144319344933
515,4133,0,0,3,1,0,2,0,18,40,0.0,0.5163989999999999,9,0,0,1,0.07318321392016376
516,4134,0,0,3,1,0,2,0,32,43,1.0,0.45285738,10,0,1,0,0.07267144319344933
517,4135,0,0,3,1,2,0,0,32,35,1.0,0.31109685,9,0,0,1,0.07318321392016376
518,4136,0,0,3,1,2,0,0,33,58,0.0,0.6721897,12,0,1,0,0.06499488229273286
519,4137,0,0,3,1,0,2,0,33,49,1.0,0.1999932,10,0,0,1,0.07267144319344933
520,4138,0,0,3,1,1,2,0,45,35,1.0,0.30060290000000006,9,0,1,0,0.07318321392016376
521,4139,0,0,3,1,2,1,0,45,29,1.0,0.24183112,8,0,0,1,0.06704196519959059
522,4140,0,0,3,1,2,3,0,59,104,0.0,0.58893216,3,0,1,0,0.05783009211873081
523,4141,0,0,3,1,3,2,0,59,98,0.0,0.65887785,2,0,0,1,0.0383828045035824
524,4142,0,0,3,1,3,2,0,60,38,1.0,0.32147145,9,0,1,0,0.07318321392016376
525,4143,0,0,3,1,2,3,0,60,30,1.0,0.30585247,8,0,0,1,0.06704196519959059
426,4144,0,0,3,1,2,0,0,12,42,0.0,0.78774786,10,0,1,0,0.06369047619047619
427,4145,0,0,3,1,0,2,0,12,34,1.0,0.37859255,9,0,0,1,0.06547619047619048
428,4146,0,0,3,1,1,2,0,39,9,0.0,0.76455337,5,0,1,0,0.0625
429,4147,0,0,3,1,2,1,0,39,2,0.0,0.6708393,4,0,0,1,0.0625
430,4148,0,0,3,1,4,2,0,52,0,0.0,0.7336594,4,0,1,0,0.0625
431,4149,0,0,3,1,2,4,0,52,104,0.0,0.68464816,3,0,0,1,0.0625
1112,4150,0,0,3,1,6,7,0,10,120,0.0,0.76311076,15,0,1,0,0.04233870967741935
1113,4151,0,0,3,1,7,6,0,10,108,1.0,0.4159593,14,0,0,1,0.06653225806451613
1114,4152,0,0,3,1,7,6,0,11,80,0.0,0.5105728,11,0,1,0,0.07280465949820789
1115,4153,0,0,3,1,6,7,0,11,69,1.0,0.30620843,10,0,0,1,0.08064516129032258
1116,4154,0,0,3,1,0,7,0,105,129,0.0,0.6965545999999999,16,0,1,0,0.013888888888888888
1117,4155,0,0,3,1,7,0,0,105,120,1.0,0.37365806,15,0,0,1,0.04233870967741935
1118,4156,0,0,3,1,7,8,0,138,6,0.0,0.8166783000000001,4,0,1,0,0.06541218637992832
1119,4157,0,0,3,1,8,7,0,138,158,0.0,0.6020639,3,0,0,1,0.06025985663082437
1120,4158,0,0,3,1,8,7,0,139,4,0.0,0.8844799000000001,4,0,1,0,0.06541218637992832
1121,4159,0,0,3,1,7,8,0,139,155,0.0,0.55009294,3,0,0,1,0.06025985663082437
724,4160,0,0,3,1,4,8,0,18,100,0.0,0.71969104,14,0,1,0,0.06708160442600276
725,4161,0,0,3,1,8,4,0,18,92,0.0,0.6542834,13,0,0,1,0.05532503457814661
726,4162,0,0,3,1,4,7,0,19,124,0.0,0.88020086,1,0,1,0,0.057053941908713685
727,4163,0,0,3,1,7,4,0,19,118,0.0,0.76105654,0,0,0,1,0.041493775933609964
728,4164,0,0,3,1,4,5,0,8,100,0.0,0.70650744,14,0,1,0,0.06708160442600276
729,4165,0,0,3,1,5,4,0,8,91,0.0,0.6034049,13,0,0,1,0.05532503457814661
730,4166,0,0,3,1,8,4,0,9,142,0.0,0.8377566999999999,3,0,1,0,0.07607192254495157
